text,ref,translated
Eyae nye agbanɔamedzi be dziɖuɖua nakpɔ egbɔ be atike vɔ̃ɖiwo li le kɔdzi.,It's the government's responsibility to make sure there are drugs in hospitals.,It is the government's responsibility to ensure that harmful drugs are in the hospital.
"Kpɔ nyuie, tsɔ aʋawɔnu vɔ̃ɖiwo kpe ɖe fiafitɔwo ŋu.","Be careful, thieves carry dangerous weapons along with them.","Beware, the thieves are armed with dangerous weapons."
Mele be nàƒo nu le telefon dzi esime nèle ʋu kum o elabena wolée le esi wòku ʋu ŋumaɖɔɖotɔe ta.,You should not talk on the phone while driving as He was arrested for driving recklessly.,You should not talk on the phone while driving because he was arrested for reckless driving.
"Alesi atiglinyia ƒe ŋutigbalẽ sɔe nye be wòaɖe nyɔnuvi ƒewuivi si le sɔhɛmenɔɣi ƒe kɔnuwo me tom afia be, abe alesi lãa sesẽ ene la, nenemae wòle be wòasẽ ŋu nenema ke le agbe me.","The relevance of the elephant skin is to show the teenage girl going through the puberty rites that, just as the meat is hard, that's how strong she should equally be in life.","The significance of the crocodile's skin is to show a young girl undergoing puberty rituals that, just as the animal is strong, so too must she be strong in life."
"Esia fia kɔte be, Fianyɔnua ƒe dɔe wònye be wòatia amesi dze tso fiaƒomea me","This clearly signify, it is the role of the Queenmother to select the qualify candidate from the royal family",This specifically means that it is the queen's duty to choose a suitable person from the royal family.
"Ŋutifafa, ɖoɖowɔwɔ kple dedienɔnɔ ƒe gbedeasi ye sinimaa la nɔ gbeƒã ɖem.","The film was preaching the word of peace, order and stability.","The film was delivering a message of peace, order, and security."
Ame geɖewo xɔ tso lãmeka falɛfalɛa me le esi wokpɔe be lãmesẽnyawo le míaƒe lãmesẽnyawo ŋu,A good number of people have recovered from the coronavirus proving that we have a strong health sector,Many people developed a weak immune system because they realized that health issues were affecting their health.
Nuɖuɖu deŋgɔwo le abe amegbetɔwo ƒe agbe me.,Beans contain a high food value for human life.,Good nutrition is like human life.
Nyɔnu aɖewo yia ŋgɔ wu ɣleti asieke siwo wofɔ fufɔfɔ ɖo la dometɔ aɖewo.,Some women go beyond or below the supposed nine months of their pregnancy.,Some women go beyond nine months of pregnancy.
"Eɖe srɔ̃ esime wòxɔ ƒe wuienyi eye eya hã nɔ dɔ wɔm le ketekedzeƒea, eye esi wòxɔ ƒe wuiasieke la, edzi nyɔnuvi.","He married at the age of eighteen also working at the railway station, at the age of nineteen he had a daughter.","She got married when she was eighteen, and she was also working at the train station. When she turned nineteen, she gave birth to a baby girl."
"Enye nunyala, eye wòtea ŋu wɔa nu ɖe dukɔ sia ƒe kplɔla ŋu.",She is a wise and capable leader for this country.,"He/She is wise, and he/she can act against this nation's leader."
Ekpena ɖe amegbetɔ ƒe susu ƒe dɔwɔwɔ nyuie ŋu,It helps in the efficiency of the human mind,It helps with the proper functioning of the human mind.
"Le ƒe 2020 me la, wowɔ numekuku le sukudede kple sukudede ŋu le Ghana afisia. When the investigation ended, some of the things that came to light are as follows.","In 2020, a survey of schooling and education was conducted here in Ghana. When the investigation ended, some of the things that came to light are as follows.","In 2020, an investigation was conducted on education and schooling here in Ghana. When the investigation ended, some of the things that came to light are as follows."
Míate ŋu aƒo nya ta tso esia me be ame ɖesiaɖe ƒe ɣeyiɣi si wòtsɔna kpɔa dzidzedze la le etɔxɛ.,We can infer from this that each person's time to success is unique.,We can conclude from this that everyone's timeline for success is unique.
"Nyateƒee, kɔnu kple akpa siawo katã ɖe Fianyɔnu Dada ƒe vevienyenye kple vevienyenye fia le Akantɔwo ƒe dekɔnuwo kple hadomegbenɔnɔ me. Ẽ, le Akantɔwo ƒe hadomegbenɔnɔ me la, Fianyɔnu vidada geɖewo ɖu fia kpe ɖe Fiawo ŋu.","Indeed, all these customs and roles signify the importance and relevance of the Queenmother in Akans' culture and society. Yes, in the Akan society, many Queenmothers have reigned alongside Kings.","Truly, all these customs and roles demonstrate the importance and significance of the Queen Mother in Akan culture and society. Yes, in Akan society, many Queen Mothers ruled alongside Kings."
Sɔhɛ siawo ƒe gãtɔ le atike vɔ̃ɖi zazã me.,Majority of the youth are involved in drug abuse.,The majority of these youths are involved in dangerous drug use.
"Azɔ hã, aɖuɖɔɖɔɖɔ kple lũhɛ kpena ɖe ame ŋu wòɖea aɖi ɖesiaɖe ɖa le ŋutilãa me.","Also, rubbing the gums with a razor helps to remove any toxins from the body.","Also, proper foods and bitter leaf help one to remove any toxins from the body."
"Ŋkeke kɔkɔe siawo dzɔna le Kwasiɖagbe, Dzoɖa, Braɖa, Kuda, Fiɖa kple Memleɖagbe.","These sacred days occurs on Sunday, Monday, Tuesday, Wednesday, Friday and Saturday.","These special days occur on Sunday, Monday, Tuesday, Wednesday, Thursday, and Saturday."
"Esi wònɔ nu ƒom le Kwame Nkrumah Dzɔdzɔmeŋutinunya kple Mɔ̃ɖaŋununya Yunivɛsiti (KNUST) le woƒe ƒe 40 xɔxɔ le nusiwo wogbugbɔ zãna me la, ekpɔ be manyo ne wokpɔ nuwɔna sia ƒomevi eye woŋe aɖaba ƒu wo dzi o, ne wokpɔ nusiwo tsi tre ɖe se ŋu.","When he was speaking in the Kwame Nkrumah University of Science and Technology (KNUST) during their 40th anniversary in recycling, he saw that it wouldn't be nice if they see this kind of practices and ignored them, when they see things against the law happening.","As he was speaking at the Kwame Nkrumah University of Science and Technology (KNUST) during their 40th anniversary celebration on matters of recycling, he noted that it would be good if they observed such activities and did not ignore them, especially when they encountered illegal acts."
"Ɣebubuɣiwo hã ne wokpɔ deti ƒe aŋgbawo le anyigba aɖe dzi la, efia be wole nya hem le anyigbaa ŋu.","Other times, too, when palm fronds are seen on a piece of land, it indicates litigation over the land.","Also, at other times, if they see palm tree roots on a piece of land, it means they are making a claim on that land."
"Le nyateƒe me la, esime esia nɔ edzi yim la, amewo nɔ anyi, siwo dome ɖevia dada hã nɔ, gake wo dometɔ aɖeke mete ŋu ɖo aɖaŋu na tagbɔsesẽtɔ la be wòadzudzɔ ɖevia ƒoƒo o.","In fact, while this was going on, there were people, including the child's mother, but none of them could advise the crazy man to stop beating the child.","In fact, while this was going on, people were present, among whom was the child's mother, but none of them could advise the stubborn person to stop beating the child."
Numekulawo ɖee fia be tsinono ɖea sukli ƒe agbɔsɔsɔ si le ŋutilã me dzi kpɔtɔna eye wòkpɔa ame ta tso suklidɔ me elabena nunyiamewo abe Vitamin kple bubuawo yɔ tsi me fũ,Researchers have shown that drinking water reduces the amount of glucose in the body and protects against diabetes as water is full of nutrients like Vitamin and others,Researchers have shown that drinking water reduces the amount of sugar in the body and protects people from diabetes because nutrients like vitamins and others are abundant in water.
Zimenɔla la ɖe gbeƒãe be yewoaɖo dedienɔnɔdzikpɔla bubuwo ɖe zã me.,The chairman announced the deployment of more security forces in the night.,The chairman announced that they would appoint additional security guards at night.
Woaɖo xɔdzisasrãwo ɖe atikplɔƒea hena dedienɔnɔ.,A fence will be built around the staff quarters for security.,They will install fire extinguishers in the laboratory for safety.
Míayi edzi alé ŋku ɖe tsaɖilawo ƒe teƒe bubu siwo le Ashanti nutoa me ŋu le míaƒe nusɔsrɔ̃ si gbɔna me.,we will continue look at the other tourist site in the Ahanti region in our next lesson.,We will continue to focus on other tourist sites in the Ashanti Region in our next study.
Wogblɔ be adzodada si Nana Agradaa zã tsɔ xɔ ga le ameawo si la ɖo eƒe gbedoxɔ me fifia.,It is said that the extortion used by Nana Agradaa to extort money from the people has now reached his temple.,It is said that the fraud Nana Agradaa used to extort money from people has now reached her church.
"Ne èkpɔ nusiawo katã la, efia be no me kansa le nu gblẽm le wò susu ŋu, Kpɔ wò ɖɔkta enumake.","If you see all these, it means that breast cancer is killing your memory, See your doctor immediately.","If you experience all these symptoms, it means that breast cancer is affecting your brain. See your doctor immediately."
"Ehiã be ame nate ŋu atsɔ nu siwo katã nye koléra (le kpɔɖeŋu me, nudodowo, nudodowo kple kpluwo me) la aƒle ahawɔ wo ɖokuiwo nyuie.","Proper disposal and treatment of all materials that may have come into contact with the feces of other people with cholera (e.g., clothing, bedding, etc.) are essential.","It is necessary that people are able to wash all things contaminated with cholera (for example, clothes, textiles, and cups) and protect themselves well."
Amewo dina ɣesiaɣi be nu nyuitɔ na yewo ɖokuiwo nenye be edi be yewodzudzɔ dɔwɔwɔ hã.,People always want the best for themselves even if it requires them to stop working.,"People always want the best for themselves, even if they want to stop working."
Wokpe amedzrowo be woade poliswo ƒe dɔwɔƒea.,Residents were invited to attend the grand opening of the police station.,They invited the visitors to the police station.
Dziɖuɖua le klalo be yeaɖe gbeƒã asi yeye siwo woatsɔ akpe ɖe kokoo ƒe asiwo ŋu le kwasiɖa si gbɔna ƒe ŋkeke gbãtɔ dzi ne wodze ɣeyiɣi kple teƒe siwo woawɔ kokoo la gɔme.,The government is ready to announce the new prices that would be added to the coco prices on the first day of the week coming when they launch the time and places for the cocoa.,"The government is ready to announce new measures to support cocoa prices on the first day of next week, when the time and place for cocoa production begins."
Nutoa me ŋgɔnɔlawo ɖoe be yewoakpɔ ale si nutoa me tɔwo wɔa dɔe.,Local leaders have plans underway to ensure regional development .,The community leaders decided to observe how the community members work.
"Le esiawo katã me la, NPP ƒe Sewɔtakpekpe me tɔwo meda asi ɖe NDC ƒe Sewɔtakpekpe me tɔwo ƒe biabia dzi o. Woɖe eme be togbɔ be yewodi be woaɖe Ganyawo ƒe Dɔdzikpɔla le dɔme hã la, yewoazã yewoƒe ŋutetewo.","Within all this, the NPP Members of Parliament did not support NDC Members of Parliament request. They explained that although they want the Finance Minister to be sack but they will use their means","In all of this, the NPP Members of Parliament did not agree to the request of the NDC Members of Parliament. They explained that even though they wanted to remove the Minister of Finance from office, they would use their own means."
"Ebia tso dziɖuɖua si be wòava kpe ɖe Bomaaman ŋu, elabena wokplɔa wo yia afisiafi","He asked the government to come to the aid of Bomaaman, because they are taken away everywhere","He asked the government to come and help Bomaaman, because they are taken everywhere."
"Ŋku- bli, karɔt, koklozi, ayi, atadi, salmon, nagoti.","Eyes- maize, carrots, eggs, beans, pepper, salmon, sweet potato.","Eye-, rice, carrot, chicken egg, palm nut, pepper, salmon, groundnut"
Akɔntabubudɔwɔƒea awɔ etɔ sinua axe fetuawo ɖe game dzi.,The accounts office will do its best to pay the salaries on time.,The accounting department will do its part then pay the fees on time.
"Sɔhɛ aɖewo metea ŋu xɔa dɔ le sukunuwuɣi o, gake eda ga geɖe ɖe eƒe dɔwo me le nutoa me be wòakpe ɖe nyɔnuwo ŋu be woadzidze aƒemedɔwo ɖe edzi.","Some youths fail to get jobs after graduation, but he has injected more money into his businesses in the area to help women increase household income.","Some youth cannot get jobs during school holidays, but he/she invested a lot of money in his/her projects in the community to help women improve their domestic work."
"Ame aɖewo mehiã ale gbegbe be wometea ŋu wɔa atikewɔnyawo o, eye zi geɖe la, woɖea wo ɖe aga le woƒe aƒewo me.",Some people are too poor to access medical services. They are usually quarantined in their homes.,"Some people are not so ill that they cannot perform medical tasks, and often, they are isolated in their homes."
"Azɔ hã, nyɔnu tsitsi aɖe tso fofoa ƒe ƒomea me xɔ ɖevia eye wòtsɔ avɔ ɣi tsyɔ ɖevia dzi eye ɖevia tasi ayɔ ŋkɔ si vifofoa di be yeatsɔ ana ɖevia.","Also, an old woman from the family of the father recived the child and cover the child with white cloth and the aunty of the child will mention the name that the father wants to give it to the child.","Then, an elder woman from his father's family received the child and covered the child with a white cloth, and the child's aunt would call the name that the child's father wanted to give the child."
Ametafatafae nye be woaxɔ ga le ame aɖe si anukwaremaɖimaɖitɔe to ametafatafa alo ameflunyawo me.,Swindle is to get money dishonestly from someone by cheating or deceiving them.,Fraud is to dishonestly take money from someone through deception or trickery.
"Sitsoƒedila aɖewo mate ŋu ade dɔwɔƒea o, elabena ame geɖewo dze dɔ le ɣleti sia dzi.",Some refugees cannot attend the workshop because many have fallen sick this month.,"Some employees will not be able to go to the workplace, because many people fell ill this month."
Nutomekɔmitia kpɔa ame siwo le nutoa me ƒe dedienɔnɔ dzi.,The district committee is responsible for the security of the people in the area.,The local committee ensures the safety of the people in the community.
Míate ŋu akpɔ ŋutete siawo ƒe akpa gãtɔ le ɣeyiɣi aɖewo me.,Most of the skills can be acquired over a given period of time.,We can observe most of these capabilities over time.
"Abe alesi hamemetsitsiwo gblɔe ene la, gbeɖeka le susu aɖe ta míelɔ̃a kpakpaluʋui ƒe dzoa yiyi.","As the elders have said, one day for a reason we love to go to the quail fire.","As the elders said, one day for some reason we liked going to the Kpakpaluʋui market."
"Togbɔ be atike aɖeke meli fifia o hã la, blanuilélenutsitikewo kpena ɖe ame mawo ŋu be woanɔ te ɖe enu vivivi.","Although there is no cure at present, antidepressants help such people to cope slowly.","Even though there is no cure available right now, antidepressants help those people to cope with it gradually."
Wona nɔvinyenyɔnu dzea dɔnɔa ƒe ɖɔktawo gbɔ.,My aunt was promoted to the position of senior doctor of the hospital.,They took the pregnant sister to the doctors.
"Esi afɔdzia ƒoa ƒu nɔa afima ŋkeke geɖe ta la, ame la sena le eɖokui me be agba le yeƒe ali kple axame me.","Because the solid waste gathers and remains there for days, the person feels heaviness behind the loins and the abdomen.","Since the leg swells up and remains swollen for many days, the person feels a burden in their waist and back."
Anyigbatata ƒe akpa aɖee nye ale si nàde dzesi mɔnu siwo katã ado dzidzɔ na amee.,Mapping an area involves identifying all the boundaries for the area of interest.,One aspect of geography is how you identify all the opportunities that will bring joy to people.
Nu siawoe nye vifofo si aƒle wo dome akpa gãtɔ.,These things is the father who will buy most of them.,These things are for the father who will buy the majority of them.
"Zi geɖe la, wozãa agbeli aŋgbawo alo aŋgba bubu si sɔ na esia.",They usually use cassava leaves or a similar leaf for this.,"Often, cassava tubers or other suitable tubers are used for this."
Woawɔ kpekpe kpui aɖe atsɔ adzro mɔ si dzi sitsoƒedila siawo ato ayi ŋgɔe me.,There will be a brief meeting to discuss the way forward for these refugees.,They will hold a short meeting to discuss the way forward for these refugees.
"Ke amekae nènye be nàgblɔ na nunɔla la be eƒe aɖuwo biã? Ne èfe kplii hã la, atsɔ wò ade gaxɔ me.","but who are you to tell the priest that his teeth are red? If you play with him too, he will put you in prison.","And who are you to tell the priest that his teeth are yellow? Even if you joke with him, he will put you in prison."
"Nusi wogblɔna zi geɖe enye be, ne nyɔnua wɔe nenema la, ana vidzĩ si le dɔ me madze tugbe alo dze de ka o.","What they normally say is that, if the woman does that, it will make the unborn baby not to look beautiful or handsome.","It is often said that if the woman does it that way, it will cause the baby in the womb not to be beautiful or to be deformed."
Woakpɔ mɔnu siwo katã wozãna tsɔ wɔa dɔ nyuie la dze sii.,All techniques used in improving production will be seen.,They will recognize all the methods used to work well.
"Le afisia hã la, mɔzɔla siwo tso Accra yi Tamale axe GH 240.00. Mina míalé ŋku ɖe asi yeye siwo VIP JEOUN ɖe gbeƒãe fifia ŋu","Again, travelers from Accra to Tamale will pay GH?240.00. Lets look at the new prices VIP JEOUN has now announced","Here too, passengers traveling from Accra to Tamale will pay GH 240.00. Let's take note of the new fares VIP JEOUN has just announced."
"Àɖo ŋku edzi be míekpɔe le sinima aɖewo abe ""The weeping soul, The maid, Dumebi the dirty girl, Heart of a fighter""  kple sinima bubuwo me.","You will recall that we saw her in some movies like ""The weeping soul, The maid, Dumebi the dirty girl, Heart of a fighter"" and other movies.","You will remember that we saw him/her in some movies like ""The weeping soul, The maid, Dumebi the dirty girl, Heart of a fighter"" and other movies."
Wode asi nubabla aɖe te ɖe nutome gãwo ƒe dɔwɔwɔ ŋu,An agreement was signed for regional development .,They signed an agreement concerning the work of major regions.
"Zi geɖe la, hamemegãwo ɖea nunya si le ""ƒoƒo atraɖii, gbãa ati"" me fiana.","The elders often express the wisdom of ""continuous hitting, breaks the wood.""","Often, community elders demonstrate the wisdom that lies in 'hitting slowly, breaks the stick'."
Menye ɖeviwo katãe nèdina ne ètsi o.,Not everything you want as a child you get when you grow old.,You don't want all children when you grow up.
Ame sia ate ŋu ata avɔ sia atsɔ aɖo dzesiwo ɖe amesiwo nɔa te ɖe eŋu la ŋu.,This person can wear this cloth to send signals to those who depend on him.,Anyone can paint this fabric and mark those who are subject to him.
Ele be ŋutsuwo nate ŋu awɔ dɔ sesĩe ale be woakpe ɖe yewoƒe ƒomea ŋu.,Men must work hard in order to support their families.,It is necessary that men are able to work hard so that they can help their families.
Edze egɔme va se ɖe esime wònɔ tɔdziʋu aɖeke me o va se ɖe esime wònɔ tɔdziʋua me.,She started without a having designate orphanage house until she owned one.,He began from when he was not in any boat until he was in the boat.
Ele be woadze agbagba ɖesiaɖe awɔ wɔna kple nuƒo vovovowo le teƒe siwo le se nu alo le dziɖuɖua ƒe xɔwo me;,They must make every effort to hold various events and lectures in lawful places or buildings of the government;,They must make every effort to carry out various activities and speeches in legal places or in government buildings.
"Le esi teƒe be woazã aŋgbawo le mɔ xoxoa nu atsɔ axlɔ̃ nu amewo tso mɔ̃ siwo me afɔku le la ŋu la, fifia wotea avɔ dzĩwo ɖe mɔ̃ vɔ̃ɖiawo ŋu.","Instead of the old method of using leaves to alert people about the deadly traps that have been set, strips of red cloth are now knotted around the harmful traps.","Instead of using signs in the old way to warn people about dangerous machines, now they tie red cloths on the dangerous machines."
Eŋutinunyalawo kple dɔwɔƒegã siwo ate ŋu akpɔ nutoa me dziɖuɖu ƒe dɔwo gbɔ le nutome la me.,The district has experts and bureaucrats who can handle local government projects.,Experts and large organizations that can manage local government affairs in the region.
"Le míaƒe dzɔdzɔmeŋutinunya gɔmesese si le ta kekem ta la, womegatsɔa dɔléle siwo xɔa ame me doa ƒome kple dzixɔse siwo do xoxo o, ke boŋ wozãa atikewɔwɔmɔnu deŋgɔwo tsɔ daa dɔe.","Because of our expanding understanding of science, infectious diseases are no longer associated with outdated belief systems and are instead treated using cutting-edge medical procedures.","As our scientific understanding rapidly advances, diseases affecting people are not associated with old beliefs, but rather advanced medical methods are used to treat them."
Ghanaitɔ geɖewo ahe to na ame ale gbegbe nenye be coronavirus le abe Ebola ene,Many Ghanaians would be so disciplined if coronavirus was like Ebola.,Many Ghanaians would suffer so much if coronavirus were like Ebola.
Nutomeƒlelawo nye dugã ƒe teƒenɔlawo le woƒe nutoa me.,Resident district commissioners are representatives of the president in their district.,The locals are the city's representatives in their region.
"Esi woɖe asi le eŋu le gaxɔ me le ƒe 1966 me la, Dr.Ebenezer Ako-Adjei megakpɔ gome le Ghana dunyahehe me abe alesi wòwɔe tsã ene o.","After his release from prison in 1966, Dr.Ebenezer Ako-Adjei no longer participated in Ghanaian politics as he had done before.","When he was released from prison in 1966, Dr. Ebenezer Ako-Adjei no longer participated in Ghanaian politics as he used to."
Woƒe fia kɔkɔtɔ enye Asante fia Dwaben fia Nana Yaw Sarpong nye wo vi atɔ̃lia.,Their highest king is Asante king the king of Dwaben Nana Yaw Sarpong is their fifth child.,"Their paramount chief was Nana Yaw Sarpong, the Asante and Dwaben chief, and he was their fifth child."
"Woƒe kɔnyinyiwoe nye be woanɔ fia vɔ̃ɖi si nye Togbe Agorkoli (Agorkoli) te, eye ale be woate ŋu asi le eƒe dziɖuɖu sesẽ la me ale be woawɔ do aɖe le gli si ƒo xlã woƒe dua me la me.","Oral tradition has it that they lived under a wicked king, Togbe Agorkoli ( Agor Akorli), and in order to escape his tyrannical rule they had to create a hole in the mud wall that surrounded their town.","Their plight was that they were under the evil king Togbe Agorkoli (Agorkoli), and so that they could escape his harsh rule, they would make a hole in the wall that surrounded their city."
Nɔ ŋudzɔ ɖe ame si nèɖe asi le viwòa ŋu la ŋu!,Be careful with the person you leave your child with!,Be careful with the person you entrusted your child to!
"Te ɖe amesiwo doa dzidzɔ na wò ŋu, eye nàyi teƒe siwo ana nàkpɔ dzidzɔ.","Approach those who make you happy, and go to places that make you feel happy.","Be close to those who bring you joy, and go to places that will make you happy."
Womete ŋu wɔ ɖoɖo ɖe ʋuɖoɖoa ŋu le ga sue si le wo si ta.,They failed to organize the transport because of the limited funds.,They could not make arrangements for the trip due to the little money they had.
Ele be amewo nakpɔ gome le asitsatsa me eye woana woaƒe gbe nanyo ɖedzi.,People should engage in business and improve their standards of living.,People should participate in business and make their voice heard.
"Le afisia hã la, nu etɔ̃liae nye koklolã si woɖa.","Again, the third ingredient is cooked chicken.","Here too, the third item was the cooked chicken."
"Ne èlia ati nyui aɖe si me atikutsetsewo le lae míenaa tutu wò be nàŋe, elabena wonya be ne edo nyuie la, yewoƒe gome anɔ yewo si.","it is when you climb a good tree with fruits that we give you a push so pluck, because they know when it comes out good, they will have their share.","When you climb a good tree that has fruits, that is why we give you a ladder to reach them, because they know that if it thrives, they will have their share."
"Hekpe ɖe gadzraɖoƒewo ŋu la, afi kae nutoa me akpa gãtɔ zãa ga le?","Besides banks, where do most locals borrow money from?","Besides banks, where does most of the community spend money?"
1. Ŋutinyagbɔgblɔ: Esia nye fefe ƒomevi aɖe si ame tsitsiwo kple ɖeviwo siaa ate ŋu awɔ. Fefe sia ƒomevi nyea fiẽsi me esime dzinu bliboa dzena zi geɖe,1. Storytelling: This is a type of game that can be play by both old and young. This type of game is mostly play in the evening when the full moon is visible,1. Storytelling: This is a type of game that both adults and children can play. This type of game is usually played in the evening when the full moon often appears.
Wobia tso asitsalawo si be woalé lãmesẽnyawo ƒe mɔfiamewo me ɖe asi hafi ate ŋu anɔ te ɖe dɔlélea nu.,Market vendors were asked to follow the health guiderines to survive the pandemic.,They asked the traders to adhere to health guidelines before they could withstand the disease.
"Hafi amewo nakpɔ nunya le dɔwɔwɔ kple mɔ̃wo me la, kadodomɔnu kple alesi wonɔa agbee nɔ Akantɔwo si.","Before people got wisdom in working with machines, the Akans had ways of communication and how they led their life.","For people to gain wisdom in working with machines and technology, communication and their way of life were with the Akans."
"Togbɔ be dɔléle sia mebɔ ɖe ame geɖe me o hã la, afɔku le eme na amesiwo ŋu dɔléle sia le ŋutɔ.","Although this disease is rare in many people, it is very dangerous for those who have this disease.","Although this disease is not common among many people, it is very dangerous for those who have it."
Dukplɔla ƒe kpeɖeŋutɔ si li fifia nye tiatiawɔha ƒe zimenɔla tsã.,The current vice president previously served as chairman of the electoral commission.,The President's current aide is the former chairman of the election commission.
Wode se nɛ tso afima be wòaɖo dze kple Chelse ƒe ƒuƒoƒoa ƒe dɔdzikpɔlawo le telefon dzi.,They instructed him from there to have a chat with the Chelse team managementon phone.,He was instructed from there to speak with Chelsea Football Club officials on the phone.
"Ele be woabu dziɖuɖumegãwo ƒe dzeɖoɖowo ŋu vevie, elabena zi geɖe la, nyatakaka veviwo, mɔfiamewo alo mɔfiame vevi siwo dzi dziɖuɖua le la gblɔm.","Official communication should be taken seriously, as it often conveys important information, instructions, or policies from authoritative sources.","It is important to carefully consider the statements of government officials, because they often convey important information, directives, or crucial policies that the government is pursuing."
Ɣeyiɣi didi: Dɔmeɖui si nɔa anyi ɣleti ade alo esi wu nenema.,Long-term: Constipation that lasts for six months or more.,Chronic: A peptic ulcer that lasts six months or longer.
Ele be woadze agbagba akpɔ kuxi tɔxɛ siwo nyɔnuviwo doa goe le sukudede le dukɔa me gbɔ.,Efforts need to be made to address the specific challenges faced by girls in accessing education in the country.,They should strive to address the specific challenges that girls face in education in the country.
"Le nyateƒe me la, dɔléle siawo ate ŋu agblẽ nu le míaƒe ŋutilã hã ŋu.",The reality is that these illnesses can actually harm our bodies as well.,"In fact, these diseases can also harm our body."
Alhaji Abubakari Alhassan ɖe kuku na dziɖuɖua be ne sẽ eƒe sewo me le eƒe mɔzɔzɔ kple galamsey me ale be woateŋu alé kokoo kple eƒe nyawo me ɖe asi.,Alhaji Abubakari Alhassan has made a plea to the government that he should tightened his rules in his journey against galamsey so that they can maintained the cocoa and its issues.,Alhaji Abubakari Alhassan pleaded with the government to strengthen its laws in its fight against galamsey so that it can effectively control cocoa and its related issues.
"Wogale wo dometɔ aɖewo zãm, gake womegale wo dometɔ akpa gãtɔ zãm o.","Some are still in use, but the majority are no longer in use.","Some of them are still being used, but most of them are no longer being used."
Nufialaa dze dzeɖoɖo aɖe gɔme kple eƒe sukuviawo.,The teacher started a general conversation with her students.,The teacher began a discussion with his/her students.
"Nyɔnuviawo nɔa wo dada, si nye agbledela dovevienu ŋutɔ la gbɔ.","The girls live with their mother, who is a very hardworking farmer.","The daughters live with their mother, who is a very hardworking farmer."
"Le ƒe alafa 16 lia ƒe nuwuwu la, Ghana-dukɔ akpa gãtɔ nɔ teƒe siwo yi egbea.","By the end of 16th century, most of the ethnic groups constituting the modern Ghanaian population had settled in their present locations.","By the end of the 16th century, most of the Ghanaian nation was located in the areas of present-day Ghana."
Rukia kple Asana ƒe dɔwɔƒea tsi nyuie eye wowɔ ɖoɖo ɖe dɔa ŋu ɣesiaɣi.,Rukaya and Asana's workspace was always neat and organized. They always made sure to put everything in its proper place.,"Rukia and Asana's workplace was well-maintained, and they always made arrangements for the work."
